time,gyr_x,gyr_y,gyr_z,x_sum,y_sum,z_sum,,,time,oldX
1.63E+18,0.671358,0.38413,-0.188722,-0.831723891,-0.211255642,-0.175153146,,,1.63E+18,-2.640584
1.63E+18,0.391076,0.103515,-0.070267,-0.825010225,-0.207414293,-0.17704039,,,1.63E+18,-2.723138
1.63E+18,0.152943,-0.135804,0.007679,-0.821099515,-0.206379156,-0.177743051,,,1.63E+18,-2.809819
1.63E+18,-0.031503,-0.442301,0.010402,-0.819570065,-0.207737214,-0.17766626,,,1.63E+18,-2.900699
1.63E+18,-0.221657,-0.579694,-0.03831,-0.819885091,-0.212160167,-0.177562241,,,1.63E+18,-2.992776
1.63E+18,-0.381651,-0.532448,-0.094754,-0.822101689,-0.217957181,-0.177945346,,,1.63E+18,-3.083678
1.63E+18,-0.49782,-0.447886,-0.150116,-0.825918151,-0.223281593,-0.178892874,,,1.63E+18,-3.172755
1.63E+18,-0.60645,-0.278467,-0.173992,-0.830896414,-0.22776051,-0.180394053,,,1.63E+18,-3.25505
1.63E+18,-0.714224,-0.046583,-0.137235,-0.836960837,-0.230545145,-0.182133951,,,1.63E+18,-3.327588
1.63E+18,-0.800251,0.069394,-0.046548,-0.844103168,-0.231010981,-0.183506319,,,1.63E+18,-3.39242
1.63E+18,-0.875178,-0.043773,0.085504,-0.852105576,-0.23031705,-0.183971793,,,1.63E+18,-3.448696
1.63E+18,-0.932652,-0.305345,0.195477,-0.860857468,-0.230754785,-0.183116742,,,1.63E+18,-3.497053
1.63E+18,-0.908409,-0.611354,0.293687,-0.870183868,-0.233808196,-0.181161997,,,1.63E+18,-3.537533
1.63E+18,-0.771086,-0.79875,0.360061,-0.879268075,-0.239921814,-0.178225089,,,1.63E+18,-3.570435
1.63E+18,-0.533966,-0.689021,0.422213,-0.886978836,-0.247909212,-0.174624525,,,1.63E+18,-3.596667
1.63E+18,-0.228656,-0.408756,0.4996,-0.892318564,-0.25479951,-0.170402341,,,1.63E+18,-3.61679
1.63E+18,0.071628,-0.028222,0.582643,-0.894605095,-0.258887018,-0.165406405,,,1.63E+18,-3.631759
1.63E+18,0.34938,0.425703,0.696578,-0.893888806,-0.259169242,-0.159579901,,,1.63E+18,-3.642444
1.63E+18,0.587303,0.870361,0.798994,-0.890395051,-0.254912266,-0.15261421,,,1.63E+18,-3.649407
1.63E+18,0.797057,1.363573,0.895197,-0.884521945,-0.246208545,-0.144624167,,,1.63E+18,-3.653538
1.63E+18,0.944694,1.790725,1.05095,-0.876551477,-0.232572989,-0.135672312,,,1.63E+18,-3.655496
1.63E+18,0.989235,1.991298,1.290444,-0.867104416,-0.21466551,-0.125162678,,,1.63E+18,-3.655824
1.63E+18,0.884795,1.764912,1.566084,-0.857212193,-0.194752785,-0.112258403,,,1.63E+18,-3.654987
1.63E+18,0.668828,1.17068,1.781597,-0.84836413,-0.177103439,-0.096597362,,,1.63E+18,-3.653388
1.63E+18,0.401513,0.591283,1.838984,-0.841675935,-0.165396789,-0.07878162,,,1.63E+18,-3.651243
1.63E+18,0.112364,0.261119,1.735817,-0.837660754,-0.159483883,-0.060391545,,,1.63E+18,-3.648901
1.63E+18,-0.115593,0.101997,1.535733,-0.836537128,-0.156872726,-0.043033597,,,1.63E+18,-3.646522
1.63E+18,-0.279898,0.053233,1.258906,-0.837693073,-0.155852743,-0.02767607,,,1.63E+18,-3.643807
1.63E+18,-0.365123,0.132977,0.96679,-0.840492017,-0.15532042,-0.015087172,,,1.63E+18,-3.640994
1.63E+18,-0.377672,0.374827,0.706631,-0.844143294,-0.153990633,-0.005419148,,,1.63E+18,-3.638188
1.63E+18,-0.346867,0.694903,0.512481,-0.847919966,-0.150242411,0.001647072,,,1.63E+18,-3.63509
1.63E+18,-0.311925,1.00798,0.38666,-0.85138868,-0.143293292,0.006771947,,,1.63E+18,-3.631956
1.63E+18,-0.329187,1.188988,0.333515,-0.85450789,-0.133213621,0.010638498,,,1.63E+18,-3.628886
1.63E+18,-0.371755,1.273113,0.320163,-0.857799802,-0.121323589,0.01397369,,,1.63E+18,-3.625619
1.63E+18,-0.439491,1.297652,0.315241,-0.861517305,-0.108592622,0.017175279,,,1.63E+18,-3.622395
1.63E+18,-0.544403,1.231784,0.281539,-0.865912271,-0.095615936,0.02032773,,,1.63E+18,-3.619307
1.63E+18,-0.669927,1.036499,0.209474,-0.871356231,-0.083298254,0.023143084,,,1.63E+18,-3.615957
1.63E+18,-0.848946,0.646941,0.070878,-0.878055587,-0.072933131,0.025237851,,,1.63E+18,-3.612569
1.63E+18,-1.056256,0.049009,-0.121649,-0.886544938,-0.066463804,0.025946622,,,1.63E+18,-3.609228
1.63E+18,-1.226513,-0.52955,-0.338367,-0.897107634,-0.065973707,0.024730116,,,1.63E+18,-3.604476
1.63E+18,-1.352805,-0.909805,-0.560268,-0.909372607,-0.07126914,0.021346489,,,1.63E+18,-3.598358
1.63E+18,-1.416387,-1.061195,-0.76709,-0.92290083,-0.080367306,0.015743738,,,1.63E+18,-3.591032
1.63E+18,-1.408201,-1.018818,-0.917589,-0.937064519,-0.09097912,0.008072936,,,1.63E+18,-3.582141
1.63E+18,-1.344689,-0.884515,-1.016846,-0.951146709,-0.101167431,-0.001103072,,,1.63E+18,-3.571796
1.63E+18,-1.245205,-0.744784,-1.042904,-0.964593427,-0.110012468,-0.011271402,,,1.63E+18,-3.560206
1.63E+18,-1.125144,-0.640309,-0.970351,-0.977045636,-0.117460403,-0.021700575,,,1.63E+18,-3.546908
1.63E+18,-1.024212,-0.553863,-0.806988,-0.988296932,-0.123863411,-0.031403961,,,1.63E+18,-3.532107
1.63E+18,-0.946946,-0.52421,-0.582294,-0.998539183,-0.129402112,-0.039473944,,,1.63E+18,-3.516063
1.63E+18,-0.822015,-0.585715,-0.402263,-1.008008522,-0.134644145,-0.04529681,,,1.63E+18,-3.497676
1.63E+18,-0.558715,-0.637255,-0.322729,-1.016228777,-0.14050137,-0.049319491,,,1.63E+18,-3.477182
1.63E+18,-0.222372,-0.47452,-0.393153,-1.021815856,-0.146873838,-0.05254674,,,1.63E+18,-3.454914
1.63E+18,0.074386,-0.002007,-0.497175,-1.024039604,-0.151619099,-0.05647832,,,1.63E+18,-3.430884
1.63E+18,0.237592,0.505762,-0.426785,-1.023295754,-0.151639169,-0.061450006,,,1.63E+18,-3.405564
1.63E+18,0.308976,0.698044,-0.224659,-1.020919803,-0.146581484,-0.065717911,,,1.63E+18,-3.379284
1.63E+18,0.360637,0.655947,-0.037647,-1.017830083,-0.139601133,-0.067964472,,,1.63E+18,-3.351238
1.63E+18,0.428147,0.61186,0.115785,-1.014223667,-0.133041579,-0.068340947,,,1.63E+18,-3.321984
1.63E+18,0.505953,0.654062,0.25679,-1.009942251,-0.126923058,-0.067183112,,,1.63E+18,-3.291874
1.63E+18,0.612995,0.797371,0.385491,-1.004882657,-0.120382354,-0.064615179,,,1.63E+18,-3.260272
1.63E+18,0.73227,0.950035,0.482549,-0.998752785,-0.112408746,-0.060760318,,,1.63E+18,-3.227974
1.63E+18,0.806255,1.011645,0.510718,-0.991429991,-0.102908274,-0.055934767,,,1.63E+18,-3.195469
1.63E+18,0.80142,1.115248,0.431777,-0.983367545,-0.092791954,-0.050827652,,,1.63E+18,-3.162522
1.63E+18,0.734819,1.376524,0.204535,-0.975353242,-0.081639331,-0.046509827,,,1.63E+18,-3.130142
1.63E+18,0.685461,1.685604,-0.127584,-0.968005146,-0.067874267,-0.044464503,,,1.63E+18,-3.098753
1.63E+18,0.640134,1.823607,-0.475288,-0.961150448,-0.051018011,-0.045740359,,,1.63E+18,-3.067465
1.63E+18,0.559535,1.666091,-0.763163,-0.95474919,-0.032782175,-0.050493178,,,1.63E+18,-3.037262
1.63E+18,0.364983,1.308962,-0.964137,-0.949148182,-0.016104417,-0.058132526,,,1.63E+18,-3.008436
1.63E+18,0.110933,1.024299,-1.017125,-0.945502043,-0.003028034,-0.067764146,,,1.63E+18,-2.980086
1.63E+18,-0.199264,0.759655,-0.913715,-0.944392699,0.007215088,-0.077935526,,,1.63E+18,-2.953164
1.63E+18,-0.518974,0.49604,-0.67991,-0.946385313,0.01481154,-0.087072559,,,1.63E+18,-2.927927
1.63E+18,-0.789378,0.227783,-0.404201,-0.95157512,0.019772004,-0.093871746,,,1.63E+18,-2.903531
1.63E+18,-1.014595,-0.040212,-0.171636,-0.959468799,0.022049805,-0.097913705,,,1.63E+18,-2.880846
1.63E+18,-1.194503,-0.262358,-0.049864,-0.969614878,0.021647679,-0.099630087,,,1.63E+18,-2.860046
1.63E+18,-1.347918,-0.429735,-0.037123,-0.981559756,0.019024133,-0.10012872,,,1.63E+18,-2.84023
1.63E+18,-1.460544,-0.542832,-0.136764,-0.995039108,0.014726728,-0.100499955,,,1.63E+18,-2.822173
1.63E+18,-1.513776,-0.591492,-0.286984,-1.009644361,0.009298478,-0.101867578,,,1.63E+18,-2.80599
1.63E+18,-1.497161,-0.566831,-0.462983,-1.024782315,0.003383482,-0.104737454,,,1.63E+18,-2.790886
1.63E+18,-1.433526,-0.53065,-0.626626,-1.039753733,-0.002284756,-0.109367225,,,1.63E+18,-2.777505
1.63E+18,-1.32556,-0.564963,-0.769708,-1.054089177,-0.007591324,-0.115633565,,,1.63E+18,-2.76589
1.63E+18,-1.192112,-0.668758,-0.845123,-1.067344607,-0.013240881,-0.123330547,,,1.63E+18,-2.756517
1.63E+18,-1.080952,-0.729635,-0.822102,-1.07926588,-0.019928547,-0.131781885,,,1.63E+18,-2.750052
1.63E+18,-1.017003,-0.710454,-0.709668,-1.090075261,-0.027224803,-0.1400028,,,,
1.63E+18,-0.964905,-0.669055,-0.526164,-1.100245421,-0.034329434,-0.147099571,,,,
1.63E+18,-0.894115,-0.621564,-0.376625,-1.109894348,-0.041019899,-0.152361143,,,,
1.63E+18,-0.736738,-0.46047,-0.26138,-1.118835612,-0.047235618,-0.156127441,,,,
1.63E+18,-0.506861,-0.2019,-0.081001,-1.126202898,-0.051840259,-0.158741208,,,,
1.63E+18,-0.307056,-0.00384,0.212686,-1.131271573,-0.053859285,-0.159551228,,,,
1.63E+18,-0.215793,-0.059167,0.564038,-1.134342094,-0.053897685,-0.157424396,,,,
1.63E+18,-0.180083,-0.332712,0.911568,-1.136500051,-0.054489362,-0.151783943,,,,
1.63E+18,-0.121981,-0.509235,1.090621,-1.138300858,-0.05781644,-0.14266838,,,,
1.63E+18,-0.018221,-0.330513,1.089539,-1.139520684,-0.062908855,-0.13176203,,,,
1.63E+18,0.103463,0.335941,0.929877,-1.139702892,-0.066213943,-0.12086678,,,,
1.63E+18,0.209108,1.133015,0.700575,-1.138668248,-0.06285449,-0.111567891,,,,
1.63E+18,0.272463,1.713041,0.51831,-1.136577195,-0.051524485,-0.104562231,,,,
1.63E+18,0.237906,1.928048,0.478569,-1.13385253,-0.034393855,-0.099379064,,,,
1.63E+18,0.019652,1.890558,0.567284,-1.131473501,-0.015113622,-0.094593435,,,,
1.63E+18,-0.32032,1.628881,0.694903,-1.131276978,0.0037922,-0.088920523,,,,
1.63E+18,-0.639017,1.207541,0.755064,-1.134480137,0.020080801,-0.081971582,,,,
1.63E+18,-0.883782,0.746442,0.714293,-1.140870389,0.032156366,-0.074420845,,,,
1.63E+18,-1.05081,0.295659,0.631722,-1.149708096,0.03962069,-0.067278007,,,,
1.63E+18,-1.172879,-0.066148,0.545485,-1.16021633,0.042577318,-0.060960706,,,,
1.63E+18,-1.258103,-0.268763,0.483421,-1.17194497,0.041915847,-0.055505925,,,,
1.63E+18,-1.28355,-0.321158,0.462931,-1.184526161,0.039228182,-0.050671654,,,,
1.63E+18,-1.236252,-0.21848,0.463333,-1.197361497,0.036016643,-0.046042403,,,,
1.63E+18,-1.139683,0.003229,0.463193,-1.209724175,0.033831815,-0.041409014,,,,
1.63E+18,-1.017143,0.172962,0.441219,-1.221120859,0.033864105,-0.036777143,,,,
1.63E+18,-0.868842,0.183068,0.37076,-1.231292419,0.035593747,-0.032364896,,,,
1.63E+18,-0.750265,0.073548,0.264121,-1.239980728,0.037424404,-0.028657344,,,,
1.63E+18,-0.655999,-0.155561,0.117129,-1.247483474,0.038159893,-0.0260161,,,,
1.63E+18,-0.575819,-0.449143,-0.04475,-1.25404338,0.036604303,-0.024844825,,,,
1.63E+18,-0.498885,-0.703874,-0.192649,-1.259801644,0.032112816,-0.025292331,,,,
1.63E+18,-0.416994,-0.842977,-0.33177,-1.26479043,0.025074166,-0.027218796,,,,
1.63E+18,-0.315014,-0.891025,-0.450976,-1.268960424,0.016644288,-0.030536539,,,,
1.63E+18,-0.209474,-0.840917,-0.550459,-1.272110523,0.007734152,-0.035046241,,,,
1.63E+18,-0.115017,-0.714293,-0.642735,-1.27420529,-0.000675126,-0.040550901,,,,
1.63E+18,-0.009948,-0.551315,-0.759847,-1.275355445,-0.007817964,-0.046978169,,,,
1.63E+18,0.088331,-0.406749,-0.898077,-1.275454927,-0.013331185,-0.054576736,,,,
1.63E+18,0.134024,-0.399262,-1.015136,-1.274571628,-0.017398623,-0.063557391,,,,
1.63E+18,0.115698,-0.603971,-1.068822,-1.273230033,-0.02139528,-0.073719016,,,,
1.63E+18,0.07744,-0.956702,-1.021192,-1.272074223,-0.027428883,-0.084396428,,,,
1.63E+18,0.133954,-1.256934,-0.925094,-1.271299813,-0.036996025,-0.094608479,,,,
1.63E+18,0.326638,-1.295366,-0.812538,-1.26996029,-0.049565204,-0.103859301,,,,
1.63E+18,0.562048,-0.982393,-0.708865,-1.266693868,-0.06251903,-0.111984785,,,,
1.63E+18,0.774193,-0.47356,-0.556935,-1.26107346,-0.072342834,-0.119073344,,,,
1.63E+18,0.944031,-0.016179,-0.338227,-1.253331431,-0.077078495,-0.124642765,,,,
1.63E+18,1.079399,0.219336,-0.059271,-1.243891242,-0.077240283,-0.128024992,,,,
1.63E+18,1.182286,0.263056,0.207345,-1.233097114,-0.075046895,-0.12861771,,,,
1.63E+18,1.253007,0.285518,0.356623,-1.221274405,-0.072416369,-0.126544286,,,,
1.63E+18,1.312697,0.328122,0.408913,-1.208731664,-0.069558301,-0.12297445,,,,
1.63E+18,1.388008,0.401792,0.383938,-1.195617968,-0.066280399,-0.118889455,,,,
1.63E+18,1.497126,0.60905,0.282324,-1.181737711,-0.062262428,-0.115050026,,,,
1.63E+18,1.555001,0.974208,0.148266,-1.166766642,-0.056172006,-0.112226822,,,,
1.63E+18,1.516499,1.39546,-0.017,-1.151216433,-0.046429801,-0.110744143,,,,
1.63E+18,1.399667,1.632197,-0.201463,-1.136036497,-0.032461448,-0.11091431,,,,
1.63E+18,1.259325,1.684278,-0.397848,-1.122053622,-0.016155565,-0.112926955,,,,
1.63E+18,1.090377,1.56947,-0.555329,-1.109460533,0.000687,-0.116905384,,,,
1.63E+18,0.85577,1.27437,-0.602418,-1.098556624,0.016381901,-0.122458745,,,,
1.63E+18,0.560914,0.864619,-0.541698,-1.089999033,0.029125438,-0.128482848,,,,
1.63E+18,0.237696,0.461517,-0.415301,-1.084384221,0.037780371,-0.133905306,,,,
1.63E+18,-0.071873,0.117059,-0.25686,-1.082009665,0.042390874,-0.138054116,,,,
1.63E+18,-0.353988,-0.106413,-0.107512,-1.082728404,0.043561479,-0.140622749,,,,
1.63E+18,-0.572276,-0.208741,0.004625,-1.086268239,0.042497362,-0.141697855,,,,
1.63E+18,-0.737768,-0.322153,0.072536,-1.091991072,0.040409926,-0.141651605,,,,
1.63E+18,-0.849853,-0.504103,0.075363,-1.099376023,0.037185221,-0.14092553,,,,
1.63E+18,-0.929545,-0.645981,0.024662,-1.107866177,0.032149159,-0.140172642,,,,
1.63E+18,-1.008538,-0.771488,-0.071227,-1.117161508,0.025689432,-0.139926026,,,,
1.63E+18,-1.066623,-0.958343,-0.198863,-1.127247017,0.017974453,-0.140638305,,,,
1.63E+18,-1.079922,-1.128652,-0.329588,-1.137913111,0.008391146,-0.142626909,,,,
1.63E+18,-1.094583,-1.291264,-0.437537,-1.148723251,-0.002906787,-0.145926122,,,,
1.63E+18,-1.102978,-1.463406,-0.49248,-1.159658012,-0.01580637,-0.150297068,,,,
1.63E+18,-1.081546,-1.577865,-0.518136,-1.170687934,-0.030440617,-0.155221931,,,,
1.63E+18,-1.053254,-1.529467,-0.523477,-1.181503255,-0.046219065,-0.160403224,,,,
1.63E+18,-1.018068,-1.393052,-0.503405,-1.19203593,-0.061513931,-0.165638061,,,,
1.63E+18,-0.901305,-1.27512,-0.407238,-1.20221648,-0.075444273,-0.170672047,,,,
1.63E+18,-0.69492,-1.160731,-0.247645,-1.211229645,-0.088195636,-0.174744479,,,,
1.63E+18,-0.424639,-0.965272,-0.004643,-1.218178756,-0.099802798,-0.177220897,,,,
1.63E+18,-0.142157,-0.689004,0.315346,-1.2224252,-0.109455641,-0.177267328,,,,
1.63E+18,0.041853,-0.40448,0.58472,-1.223846752,-0.116345593,-0.174113908,,,,
1.63E+18,0.143309,-0.167761,0.829119,-1.223427799,-0.120394483,-0.168260796,,,,
1.63E+18,0.161356,-0.007959,0.96672,-1.221996158,-0.122070397,-0.15997799,,,,
1.63E+18,0.142471,0.193697,0.997194,-1.220382578,-0.122149988,-0.150310666,,,,
1.63E+18,0.067701,0.428321,0.937539,-1.218957886,-0.120213042,-0.140338854,,,,
1.63E+18,-0.089745,0.623187,0.827129,-1.218280867,-0.115929778,-0.130963344,,,,
1.63E+18,-0.302186,0.706841,0.686962,-1.219178306,-0.109697987,-0.122692159,,,,
1.63E+18,-0.566761,0.636818,0.601022,-1.222200204,-0.102629487,-0.115822452,,,,
1.63E+18,-0.889001,0.506023,0.618004,-1.227867742,-0.096261388,-0.109812308,,,,
1.63E+18,-1.23599,0.444291,0.714416,-1.236757866,-0.091201094,-0.103632189,,,,
1.63E+18,-1.512729,0.469843,0.810985,-1.249117607,-0.08675824,-0.096488121,,,,
1.63E+18,-1.740268,0.51276,0.882596,-1.264260194,-0.082055059,-0.08837007,,,,
1.63E+18,-1.912497,0.535781,0.909543,-1.281645276,-0.076932644,-0.079553035,,,,
1.63E+18,-2.030202,0.532203,0.874846,-1.300770491,-0.071574766,-0.070457489,,,,
1.63E+18,-2.102598,0.55224,0.780057,-1.321072251,-0.066252804,-0.06170914,,,,
1.63E+18,-2.141414,0.582573,0.643154,-1.342098501,-0.060730333,-0.053908471,,,,
1.63E+18,-2.141798,0.654795,0.487401,-1.363533746,-0.054898861,-0.047470592,,,,
1.63E+18,-2.102616,0.786672,0.330426,-1.384930617,-0.048357365,-0.042601386,,,,
1.63E+18,-2.041093,0.872368,0.204308,-1.4059775,-0.040482892,-0.039293869,,,,
1.63E+18,-1.976341,0.745343,0.167045,-1.426368313,-0.03176781,-0.037252803,,,,
1.63E+18,-1.910682,0.452669,0.185808,-1.44613147,-0.024314475,-0.035582374,,,,
1.63E+18,-1.836226,0.085957,0.231274,-1.465257611,-0.019783208,-0.033722415,,,,
1.63E+18,-1.774424,-0.225305,0.288433,-1.483601303,-0.018924507,-0.031412014,,,,
1.63E+18,-1.689042,-0.424639,0.323043,-1.50134577,-0.021177586,-0.028527647,,,,
1.63E+18,-1.544704,-0.502288,0.295746,-1.518235974,-0.025423921,-0.025297258,,,,
1.63E+18,-1.352456,-0.433383,0.165038,-1.533683212,-0.030446866,-0.02233976,,,,
1.63E+18,-1.161325,-0.220854,-0.059254,-1.547207599,-0.03478064,-0.020689401,,,,
1.63E+18,-1.002325,0.070215,-0.35048,-1.558820997,-0.036989209,-0.021281949,,,,
1.63E+18,-0.896227,0.293006,-0.652474,-1.568844119,-0.036287068,-0.024786704,,,,
1.63E+18,-0.797284,0.286269,-0.953718,-1.577806504,-0.03335697,-0.031311528,,,,
1.63E+18,-0.721205,-0.052447,-1.184485,-1.585779242,-0.030494317,-0.040848586,,,,
1.63E+18,-0.759515,-0.650362,-1.307007,-1.592998584,-0.031019317,-0.052705413,,,,
1.63E+18,-0.856869,-1.191432,-1.281368,-1.600586054,-0.037516361,-0.065762267,,,,
1.63E+18,-0.88764,-1.483041,-1.195341,-1.609154854,-0.049430833,-0.078576111,,,,
1.63E+18,-0.802275,-1.401709,-1.088405,-1.61803114,-0.064261053,-0.090529368,,,,
1.63E+18,-0.599102,-0.883154,-1.009097,-1.626053993,-0.078278323,-0.101413557,,,,
1.63E+18,-0.370446,-0.095766,-0.979461,-1.632050918,-0.087118567,-0.111514473,,,,
1.63E+18,-0.225497,0.665389,-0.885755,-1.635751727,-0.088075283,-0.121299429,,,,
1.63E+18,-0.209317,1.159143,-0.659822,-1.638006668,-0.081421478,-0.130156866,,,,
1.63E+18,-0.264766,1.226478,-0.335871,-1.640099865,-0.0698299,-0.13675517,,,,
1.63E+18,-0.276268,0.985203,-0.046949,-1.642747491,-0.057565277,-0.140113837,,,,
1.63E+18,-0.206769,0.672056,0.232059,-1.645510206,-0.047713121,-0.140583333,,,,
1.63E+18,-0.057491,0.54751,0.434692,-1.64757787,-0.040992647,-0.138262773,,,,
1.63E+18,0.16242,0.563881,0.564544,-1.648152787,-0.035517477,-0.133915797,,,,
1.63E+18,0.395387,0.884271,0.601667,-1.646528608,-0.029878739,-0.128270429,,,,
1.63E+18,0.517019,1.557759,0.507978,-1.642574687,-0.021035916,-0.122253682,,,,
1.63E+18,0.472112,2.260079,0.290405,-1.637399401,-0.005442972,-0.117168896,,,,
1.63E+18,0.340636,2.622444,-0.024958,-1.632682934,0.017135542,-0.114267708,,,,
1.63E+18,0.10376,2.526469,-0.353674,-1.629276618,0.043359646,-0.114517285,,,,
1.63E+18,-0.24562,2.063747,-0.605367,-1.628239005,0.06862466,-0.11805407,,,,
1.63E+18,-0.660991,1.425829,-0.729617,-1.630695173,0.089261866,-0.124107663,,,,
1.63E+18,-1.098842,0.669299,-0.713491,-1.637311767,0.103534574,-0.13141121,,,,
1.63E+18,-1.512904,-0.120463,-0.590916,-1.648289076,0.110220796,-0.138538906,,,,
1.63E+18,-1.819314,-0.75215,-0.448532,-1.663418309,0.10901615,-0.144448141,,,,
1.63E+18,-1.998751,-1.153994,-0.377305,-1.681611217,0.101494747,-0.148933404,,,,
1.63E+18,-2.093069,-1.364411,-0.395125,-1.701598982,0.089954659,-0.152706502,,,,
1.63E+18,-2.120453,-1.438605,-0.482112,-1.722550302,0.076297101,-0.156661647,,,,
1.63E+18,-2.041302,-1.455797,-0.610569,-1.743733933,0.06192523,-0.161478015,,,,
1.63E+18,-1.841706,-1.459654,-0.738955,-1.764146691,0.047367446,-0.167583627,,,,
1.63E+18,-1.525069,-1.40698,-0.856067,-1.782563987,0.03277072,-0.174973271,,,,
1.63E+18,-1.150626,-1.337533,-0.942338,-1.797814482,0.0187011,-0.183533832,,,,
1.63E+18,-0.745133,-1.239288,-0.979025,-1.809320889,0.005325599,-0.192957332,,,,
1.63E+18,-0.3698,-1.089522,-0.969391,-1.816772124,-0.007067123,-0.202747457,,,,
1.63E+18,-0.064263,-1.014106,-0.905093,-1.820470171,-0.017962482,-0.212441491,,,,
1.63E+18,0.148405,-1.091599,-0.765885,-1.821112793,-0.028103412,-0.221492305,,,,
1.63E+18,0.290074,-1.294266,-0.593255,-1.819628724,-0.039019542,-0.229151253,,,,
1.63E+18,0.462634,-1.528926,-0.457154,-1.816725125,-0.051974958,-0.23508965,,,,
1.63E+18,0.771226,-1.667767,-0.305729,-1.812103345,-0.067249149,-0.239656685,,,,
1.63E+18,1.186527,-1.546798,-0.103882,-1.804391183,-0.083926606,-0.242713936,,,,
1.63E+18,1.725747,-1.086258,0.22225,-1.792525761,-0.099394784,-0.243752769,,,,
1.63E+18,2.212885,-0.489024,0.58198,-1.775268512,-0.110257225,-0.241530297,,,,
1.63E+18,2.66894,0.316376,0.993982,-1.753117286,-0.11515241,-0.235704612,,,,
1.63E+18,3.029333,1.09687,1.360432,-1.726454874,-0.111991849,-0.225774843,,,,
1.63E+18,3.273592,1.52554,1.667331,-1.696161156,-0.101023009,-0.212170349,,,,
1.63E+18,3.383705,1.600135,1.918658,-1.663425655,-0.085767804,-0.195497253,,,,
1.63E+18,3.42109,1.567323,2.067709,-1.629588172,-0.069766249,-0.176310427,,,,
1.63E+18,3.467324,1.147153,2.142898,-1.59537771,-0.05409322,-0.155633602,,,,
1.63E+18,3.573056,0.720315,2.205154,-1.560704026,-0.042621543,-0.134204348,,,,
1.63E+18,3.733748,0.670084,2.271755,-1.524973923,-0.035418485,-0.11215309,,,,
1.63E+18,3.843651,0.941745,2.275438,-1.487635966,-0.028717559,-0.089435249,,,,
1.63E+18,3.848311,1.519553,2.129686,-1.449199948,-0.01930023,-0.06668116,,,,
1.63E+18,3.764885,2.052943,1.741594,-1.410677923,-0.004089334,-0.045362765,,,,
1.63E+18,3.554642,2.107153,1.177835,-1.373067144,0.016419336,-0.027964436,,,,
1.63E+18,3.253887,1.793239,0.533949,-1.337520269,0.037491136,-0.016185935,,,,
1.63E+18,2.893581,1.26039,-0.037717,-1.304981815,0.055423297,-0.010846513,,,,
1.63E+18,2.553469,0.814859,-0.422439,-1.276045635,0.068027358,-0.011223688,,,,
1.63E+18,2.329788,0.587635,-0.556725,-1.250485778,0.076183979,-0.015452242,,,,
1.63E+18,2.233376,0.509968,-0.522552,-1.22721086,0.082054538,-0.021014005,,,,
1.63E+18,2.231508,0.524279,-0.350549,-1.204877386,0.087154152,-0.026239458,,,,
1.63E+18,2.266938,0.378213,-0.090199,-1.182562021,0.092397009,-0.029744993,,,,
1.63E+18,2.314481,0.065485,0.158179,-1.159892931,0.096179091,-0.030646971,,,,
1.63E+18,2.406373,-0.42682,0.343219,-1.136747825,0.096833949,-0.029065161,,,,
1.63E+18,2.530623,-0.913453,0.354564,-1.112684403,0.092565804,-0.025633015,,,,
1.63E+18,2.738474,-1.151097,0.163345,-1.087377849,0.083431157,-0.022087329,,,,
1.63E+18,3.074677,-1.200507,-0.130551,-1.059993459,0.071920334,-0.0204539,,,,
1.63E+18,3.533506,-1.097271,-0.468132,-1.029246296,0.059915111,-0.021759427,,,,
1.63E+18,3.993261,-0.81821,-0.724765,-0.993876409,0.048931586,-0.026445361,,,,
1.63E+18,4.440816,-0.44752,-0.886749,-0.953983157,0.04075755,-0.033685868,,,,
1.63E+18,4.773353,-0.169524,-0.930086,-0.909575565,0.036282408,-0.042553244,,,,
1.63E+18,4.965427,-0.08793,-0.851389,-0.861841424,0.034587146,-0.051854223,,,,
1.63E+18,5.045537,-0.434674,-0.626364,-0.81218779,0.033707857,-0.060368004,,,,
1.63E+18,5.104687,-0.993145,-0.276704,-0.7616814,0.029356722,-0.066637978,,,,
1.63E+18,5.223474,-1.298281,0.080111,-0.710686148,0.019435314,-0.06940222,,,,
1.63E+18,5.385231,-0.985936,0.3343,-0.658398588,0.006439376,-0.0686003,,,,
1.63E+18,5.508032,-0.176366,0.473037,-0.604600734,-0.003410014,-0.06526068,,,,
1.63E+18,5.462305,0.547213,0.554404,-0.549519709,-0.005173697,-0.06053025,,,,
1.63E+18,5.233911,0.578175,0.632542,-0.494897358,0.000298363,-0.054986281,,,,
1.63E+18,4.86699,0.066741,0.71377,-0.442557578,0.006080187,-0.04866078,,,,
